Solomon,,HONIARA ,Solomon Post P.O. Box G25,,+677 21472,,3,,0800-1600,0800-1100,-,0800-1600,0800-1600,0800-1600,0800-1600,0800-1600,0800-1100,-,-,,,,,
Spain,,MADRID CAM2 ,Carretera Villaverde-Vallecas km 3.500 28070 Madrid,,+34 91 785 80 49,,3,,08:00-21:00,08:00-14:00,,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-14:00,,,,,,,
Spain,,BARCELONA ,Edificio de Comunicaciones V�a Laietana nro 1 08070 Barcelona,,+34 93 268 1174,,3,,08:00-21:00,08:00-14:00,,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-14:00,,,,,,,
Suriname,,PARAMARIBO ,Telecommunicatiebedrijf Suriname (TELESUR) Heiligenweg No.1,,+597 410555,,2-Mar,,0700-2400,0700-2400,0700-2400,0700-2400,0700-2400,0700-2400,0700-2400,0700-2400,0700-2400,0700-2400,0700-2400,,,,,
Swaziland,M200,MANIZNI ,Bureaufax,,+268 25055300,,2-Mar,,0800-1630,0800-1200,-,0800-1630,0800-1630,0800-1630,0800-1630,0800-1630,0800-1200,-,-,,,,,
Swaziland,H100,MBABANE ,Bureaufax,,+268 24046133,,2-Mar,,0800-1630,0800-1200,-,0800-1630,0800-1630,0800-1630,0800-1630,0800-1630,0800-1200,-,-,,,,,
Swaziland,S400,NHLANGANO ,Bureaufax,,+268 22078608,,2-Mar,,0800-1630,0800-1200,-,0800-1630,0800-1630,0800-1630,0800-1630,0800-1630,0800-1200,-,-,,,,,
Tanzania,,DAR-ES-SALAAM,Attended call office,,+255 22 211 2753; +255 22 211 2754,,3,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Thailand,10501,BANGKOK ,"BureauFax Center 8th floor CAT Telecom Tower 72 Charoenkrung Road Bang Rak, BANGKOK",,+66 8 2011190; +66 8 2011191; +66 8 2011192; +66 8 2011193; +66 8 2011194; +66 8 2011195,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Togo,,LOME NYEKO ,Burfax,,+228 2221 2903,,3,,0700-1900,0700-1300,0800-1300-Except Sunday,0700-1900,0700-1900,0700-1900,0700-1900,0700-1900,0700-1300,-,0800-1300,,,,,
Togo,,LOME RP ,Burfax,,+228 2221 5706,,3,,0700-1900,0700-1300,0800-1300-Except Sunday,0700-1900,0700-1900,0700-1900,0700-1900,0700-1900,0700-1300,-,0800-1300,,,,,
Tonga,,NUKU' ALOFA ,Cable and Wireless Plc,,+676 22970,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Trinidad and Tobago,,PORT OF SPAIN TSTT ,"Texfax Department, 1, Edward Street",,+1 868 627 0856; +1 868 625 6980,,2-Mar,,0800-1600,-,-,0800-1600,0800-1600,0800-1600,0800-1600,0800-1600,-,-,-,,UTC -4,,,
Trinidad and Tobago,,S FERNANDO TSTT ,S James Street,,+1 868 652 7721,,2-Mar,,0800-1600,-,-,0800-1600,0800-1600,0800-1600,0800-1600,0800-1600,-,-,-,,UTC -4,,,
Trinidad and Tobago,,TOBAGO TSTT ,Caroline Building Cor Claude Noel Highway and Wilson Road Scarborough,,+1 868 639 4122,,2-Mar,,0800-1600,-,-,0800-1600,0800-1600,0800-1600,0800-1600,0800-1600,-,-,-,,UTC -4,,,
Tunisia,8130,AIN DRAHEM,,,+216 78 655 336,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8131,AJIM,,,+216 75 655 277,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8132,AKOUDA,,,+216 73 256 401,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8133,ARIANA,,,+216 71 719 284; +216 71 711 511,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8134,BARDO,,,+216 71 501 100,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8135,BEJA,,,+216 78 454 522,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8136,BEN AOUN,,,+216 76 660 310,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8137,BEN AROUS,,,+216 71 380 199,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8138,BEN GUERDENE,,,+216 75 710 770,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8139,BENI KHALLED,,,+216 72 370 270,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8140,BENI KHEDACHE,,,+216 75 637 197,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8141,BENI KHIAR,,,+216 72 229 067,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8142,BIZERTE,,,+216 72 439 987; +216 72 432 122,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8143,BIZERTE BAB MATEUR,,,+216 72 444 777,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8144,BOU ARGOU,,,+216 72 259 700,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8145,BOU FICHA,,,+216 73 252 050,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8146,BOUHJAR,,,+216 73 434 303,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8147,BOU SALEM,,,+216 78 638 160,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8148,CARTHAGE,,,+216 71 730 519,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8149,CHEBBA (LA),,,+216 73 642 678,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8150,CITE EL KHADHRA,,,+216 71 785 301,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8151,CITE MAHRAJENE,,,+216 71 289 925,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8152,CITE ETTADHAMEN,,,+216 71 545 999,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8153,DAHMANI,,,+216 78 280 555,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8154,DEGACHE,,,+216 76 420 311,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8155,DEN - DEN,,,+216 71 610 333,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8156,DHEHIBET,,,+216 75 864 155,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8157,DOUZ,,,+216 75 470 060,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8158,EL BOUSTEN,,,+216 74 238 242,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8159,EL FAHS,,,+216 72 670 317,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8160,EL GUETAR,,,+216 76 285 133,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8161,EL HAMMA,,,+216 75 331 299,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8162,EL JEM,,,+216 73 690 394,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8163,EL KHANTAOUI,,,+216 73 348 719,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8164,EL MANAR II,,,+216 71 874 890,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8165,EL MAY,,,+216 75 676 188,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8166,EL MENZEH,,,+216 71 750 658,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8167,EL MENZEH 6,,,+216 71 766 813,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8168,EL OMRANE,,,+216 71 897 302,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8169,EL OUERDIA,,,+216 71 390 340,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8170,ENFIDA,,,+216 73 250 380,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8171,ESSAKIA,,,+216 78 258 300,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8172,EZZAHRA,,,+216 71 452 681,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8173,FERNANA,,,+216 77 440 108,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8174,GAAFOUR,,,+216 78 817 140,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8175,GABES,,,+216 75 276 780,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8176,GABES HACHED,,,+216 75 274 538,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8177,GABES REPUBLIQUE,,,+216 75 275 819,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8178,GAFSA,,,+216 76 226 409,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8179,GHARDIMAOU,,,+216 78 660 099,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8180,GHOMRASSEN,,,+216 75 820 466,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8181,GOULLETTE (LA),,,+216 71 778 001,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8182,GROMBALIA,,,+216 72 256 303,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8183,HAJEB EL AYOUN,,,+216 77 370 311,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8184,HAMMAMET,,,+216 72 280 587,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8185,HAMMAM-LIF,,,+216 71 438 833,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8186,HAMMAM SOUSSE,,,+216 73 362 566,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8187,EL HENCHA,,,+216 74 284 105,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8188,JEBENIANA,,,+216 74 880 426,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8189,JEDEIDA,,,+216 71 539 777,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8190,JEMMAL,,,+216 73 487 470,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8191,JENDOUBA,,,+216 78 602 642,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8192,JERBA,,,+216 75 652 295,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8193,JERBA AIRPORT,,,+216 75 652 720,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8194,KAIROUAN,,,+216 77 228 200,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8195,KAIROUAN OKBA,,,+216 77 228 733,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8196,KALAA KEBIRA,,,+216 73 253 900,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8197,KASSERINE,,,+216 77 473 375,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8198,KASSERINE NOUR,,,+216 77 473 466,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8199,KEBILI,,,+216 75 491 423,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8200,KEF (LE),,,+216 78 203 600,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8201,KELIBIA,,,+216 72 296 138,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8202,KERKENNAH,,,+216 74 481 499,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8203,KORBA,,,+216 72 385 050,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8204,KSAR HELLAL,,,+216 73 475 640,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8205,KSOUR ESSAF,,,+216 73 665 471,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8206,MAHDIA,,,+216 73 681 563,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8207,MAHRES,,,+216 74 290 842,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8208,MAKNASSY,,,+216 76 645 464,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8209,MAKTHAR,,,+216 78 826 588,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8210,MANOUBA,,,+216 71 524 726,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8211,MARETH,,,+216 75 321 444,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8212,MARSA SAF SAF,,,+216 71 743 260,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8213,MATEUR,,,+216 72 468 444,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8214,MATMATA,,,+216 75 240 188,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8215,MEDENINE,,,+216 75 642 704,,2-Mar,,0800-1800,0800-1800,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8216,MEJEZ EL BAB,,,+216 78 461 800,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8217,MEGRINE,,,+216 71 433 992,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8218,MENZEL BOURGUIBA,,,+216 72 464 799,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8219,MENZEL B. ZELFA,,,+216 72 253 543,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8220,MENZEL JEMIL,,,+216 72 440 890,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
Tunisia,8221,MENZEL TEMINE,,,+216 72 345 805,,2-Mar,,0800-1200; 1500-1800,0800-1230,-,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1200; 1500-1800,0800-1230,0800-1230,-,-,,,TRUE,,
