GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Cable & Wireless Isle of Man Ltd,"64a Athol Street, Douglas","ISLE OF MAN, IM1 1JE",,CWIOM,Jane Langlois,+44 1481 757626,+44 1481 724640,jane.langlois@cw.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Cable and Wireless Jersey Ltd,PO Box 366,"St Helier - Jersey, Channel Islands, JE4 9WS",,CWJ,Jane Langlois,+44 1481 757626,+44 1481 724640,jane.langlois@cw.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Cable and Wireless plc,26 Red Lion Square,LONDON WC1R 4HQ,,CW,Kim Overton,+44 1344 713988,+44 1344 713086,kim.overton@cwmsg.cwplc.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Callmonitor Ltd,207Regent Street,LONDON W1B 4ND,,CALLMO,Richard Offenbach,+44 20 7120 0000,+44 20 7120 0001,info@callmonitor.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Callstream Ltd,"The Exchange, Haslucks Green Road",SOLIHULL B90 2EL,,CLSTRM,Ben Checketts,+44 870 787 7814,+44 870 787 7999,ben.checketts@callstream.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,ClemCom Ltd,"Astor Court B, Lislet Geoffroy Street","PORT LOUIS, MAURITIUS",(Mauritius),CLEM,C. Perret,+230 213 5932,+230 213 5933,clemcom@intnet.mu
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Communications Network Services (UK),"BTPLC, 81 Newgate Street",LONDON EC1A 7AJ,,CNSUK7,Alan Wheble,+44 1322 298905,+44 1322 277641,alan.wheble@bt.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Coms.Com Ltd,77 Queen Victoria Street,LONDON EC4V 4AY,,COMS,David Cargill,+44 20 7148 3000,+44 20 7148 3001,dc@coms.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Coulomb Ltd,"Cairngorm House, 203 March Wall",LONDON E14 9YT,,CMB203,Stuart Turner,+44 20 8114 1008,+44 20 8114 1113,stuart@coulomb.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,D2C Tlecom Ltd,"Regent House, 2 Muirfield Crescent",LONDON E14 9SZ,,D2C001,Tom Butchart,+44 20 7001 9010,+44 20 7512 2021,tbutchart@d2c-telecom.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Daotec Ltd,145 - 157 St John Street,LONDON EC1V 4PY,,DAOTEC,Peter Krapfl,+44 20 7037 7777,+44 20 7037 8888,peter.krapfl@daotec.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Edge Telecom Ltd,"Global House, Crofton Close",LINCOLN LN3 4NT,,EDG,Don McQueen,+44 1202 587211,+44 1202 233122,don@adgetelecom.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Eircom UK,13-114 St Stephens Green West,"DUBLIN 2, IRELAND",,GBR14,Gerard Watchom,+353 1 701 7370,+353 1 701 7388,gwatchorn@eircom.ie
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Elephant Talk Communications PRS UK Ltd,"1 Hallmark Trading Estate, FourthWay, Wembley","MIDDLESEX, HA9 0LB",,ETCUK,Robert Bodemann,+31 2065 35916,+31 2065 35916,robert.bodemann@elephanttalk.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Elite Ltd,"Internet House, 33 Kingston Crescent",PORTSMOUTH PO2 8AA,,ELITE,David Simmons,+44 23 9234 4450,+44 23 9279 7474,david.simmons@elite.ltd.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Esse Solutions Ltd,"Elmhurst, 98-104 High Road","SOYTHWOODFORD, LONDON E18 2QH",,UKESOL,Jeremy Flashman,+44 20 8530 4800,+44 20 8530 4805,jflashman@essesolutions.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Eyetel sarl,127 Bd Haussman,"75008 PARIS, FRANCE",(France),EYETEL,Bhavan Ravindra,+44 20 7987 8126,+44 20 7537 9529,bhavan@eye-tel.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Flextel Ltd,"Flextel House, The Commons","SANDBACH, CHESHIRE CW11 1EG",,FLXTEL,David Topping,+44 8703 151515,+44 8703 161616,itucc.david.topping@flextel.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,FreedomCall Ltd,"Hampton House, High street, East Grinstead","WEST SUSSEX, RH19 3AQ",,FRDMCL,Richard Ramsey,+44 1342 718066,+44 1342 714106,r39.ramsey@freedomcall.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Fubra Ltd,"Manor Coach House, Church Hill, Aldershot","HAMPSHIRE, GU12 4RQ",,FUBRA,Paul Maunders,+44 1252 367202,+44 1252 367229,paul@fubra.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Gamma Telecom,"1 The Pentangle, Park Street","NEWBURY, BERKSHIRE, RG14 1EA",,GAMMA,Gordon Ballantyne,+44 141 4044213,+44 8452 416001,gballantyne@gammatelecom.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Gateway Communications Africa (UK) Ltd,1 Red Place,"LONDON, W1K 6PL",,GATWAY,Christopher Young,+44 20 7173 1700,+44 20 7495 3082,chris.young@gatewaycomms.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,GCI Communications Ltd,"Global House, Crofton Close","LINCOLN, LN3 4NT",,GCI,Don McQueen,+44 1202 587211,+44 1202 233122,don.mcqueen@gcitelecom.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Global Crossing Telecommunications (UK) Ltd,"1 London Bridge, 5th Floor","LONDON, SE1 9BG",,GCUK01,John McKay,+44 1256 732772,+44 1256 732401,john.mckay@globalcrossing.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Hay Systems Ltd,"Watermark, Alba Campus",LIVINGSTON EH54 7EG,,HSL,Mark Hay,+44 1506 424955,+44 1506 424951,mark.hay@haysystems.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Highspeed Office Ltd,"Epworth House, 25 City Road",LONDON EC1Y 1AA,,HSO,Stephen Renfree,+44 20 7847 4500,+44 20 7847 4599,stephen.renfree@hso.uk.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,I-net Communications Group Plc,"Suite 106, 150 Minories",LONDON EC3N 1LS,,INETCO,Michael Pavlou,+44 20 7264 2120,+44 20 7264 2275,michael@inetplc.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Infonet Broadband Services Corporation,"Spicalaan 1-59,","2132 JG HOOFDDORP, Netherlands",(Netherlands),IBSC,L.F.M. van den Heuvel,+31 23 569 7358,+31 23 569 7499,luc.heuvel@bt.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Inquam Telecom (Holdings) Ltd,31 Southampton Row,LONDON WC1B 5HJ,,ITHL,Rich Pullin,+44 8081 300808,+44 8081 300809,richpullin@coretel.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Interoute Communications Ltd,"Walbrook Building, 195 Marsh Wall",LONDON E14 9SG,,IRT,Robert Ibbitson,+44 20 7025 9620,+44 20 7025 9851,rob.ibbitson@interoute.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,IV Response Ltd,57-61 Mortimer Street,LONDON W1W 8HS,,IV5761,Paul Bonafin,+44 870 005 5000,+44 870 005 5009,paul.bonafin@ivresponse.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,JJ Telecoms Ltd,80 Clifton Street,LONDON EC2A 4HB,,JJTL01,J. Warren,+44 20 7965 0305,+44 8707 627225,support@jj-telecoms.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,JT (Jersey)  Ltd,"PO Box 53, No 1 The Forum","GREENVILLE STREET, ST HELIER",,JTGL01,Peter Le Chevalier,+44 1534 882522,+44 1534 882339,peter.lechevalier@jerseytelecom.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,KDDI Europe Ltd,"Atlas House, 1 King Street",LONDON EC2V 8AU,,KDDI,Shinji Miyazawa,+44 20 7507 0122,+44 20 7507 0101,miyazawa@eu.kddi.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Lebara Ltd,"5th Floor, 100 Lehman Street",LONDON E1 8EY,,LEBARA,Rejeet Nair,+44 20 7480 4525,+44 20 7480 4502,rejeet@lebara.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Linx Telecom Ltd,"902 Al Reem Tower, Maktoum Street","DEIRA DUBAI, EMIRATES",(United Arab Emirates),LNXDBX,Zeeshan Choudry,+971 4223 7651,+971 4223 7687,zec@linx-telecom.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,LTT Plc,"BLM Salisbury House, London Wall",LONDON EC2M,,LTT,Eden Akhavi,+44 8702 860526,+44 8702 866933,eden.akhavi@ltt.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Lycamobile SRL,"Strada Albesti, 8","Sectorul 2, Bucuresti",(Romania),LYCARO,Hendra,+44 207 536 6450 Extension 6600,+44 207 536 6451,Hendra@Lycamobile.com;operations@lycamobile.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Lycamobile UK Limited,"3rd Floor Walbrook Building, 195 Marsh Wall",LONDON E14 9SG,,LYCAUK,Hendra,+44 207 536 6450 Extension 6600,+44 207 536 6451,Hendra@Lycamobile.com;operations@lycamobile.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Magrathea Telecommunications Ltd,"Albany House, 14 Shute End,",WOKINGHAM BERKSHIRE RG40 1BJ,,MGTHEA,Carrier Department,+44 118 321 0321,+44 118 321 0301,carrie@magrathea-telecom.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Mapesbury Communications Ltd,8 Station Road,"WATFORD, HERTS WD17 1EG",,UK01,Magnus Kelly,+44 7711 590311,+44 1923 630445,magnus.kelly@mapesbury.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,n-Tel Communications Ltd,"4th Floor, 3 Tenderden Street, Hanover Square",LONDON W1S 1TD,,NTEL44,Vladimir Repin,+44 20 7297 4450,+44 20 7514 5811,vrepin@n-tele.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,NDNT UK Ltd,40 Marsh Wall,LONDON E14 9TP,,3C2007,Jonathan Ousey,+44 20 7538 2012,+44 20 7538 2012,jonathan.ousey@3c-uk.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Net Solutions Europe Ltd,"870 The Crescent, Colchester Business Park","COLCHESTER ESSEX, CO4 9YQ",,NSE,Simon Talbot,+44 20 3161 6001,+44 20 3161 6011,simont@nsc.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Netsmart Cyprus,PO Box 28985,"CY-2084 NICOSIA, CYPRUS",(Cyprus),NETSM1,Neil Penny,+44 7714 345752,+44 8712 102174,neil@enarpee.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Network Rail Infrastructure Ltd,40 Melton Street,LONDON NW1 2EE,,UKRAIL,Steve Hailes,+44 20 7557 8441,+44 20 7557 9031,steve.hailes@networkrail.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Networks Direct Ltd,PO Box 239,STAMFORD PE9 4WX,,NETDIR,David Ivtsan,+44 1778 561708,+44 1778 561709,david.ivtsan@networks-direct.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,NewNet Plc,"Carnac Lodge, Cams Estate, Fareham",HAMPSHIRE PO16 3UJ,,NEWNET,John Thurling,+44 1329 226735,+44 1329 226721,john@newnet.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Newtel (Guernsey) Ltd,1 Colomberie,"ST HELIER, JERSEY JE4 9SY",,NTLGSY,Jeremy Swetenham,+44 7797 710253,+44 1534 507979,jeremy.swetenham@newtelsolutions.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,Newtel Ltd,1 Colomberie,"ST HELIER, JERSEY JE4 9SY",,NTLLTD,Jeremy Swetenham,+44 7797 710253,+44 1534 507979,jeremy.swetenham@newtelsolutions.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,nPlusOne Ltd,12 Dock Place,EDINBURGH EH6 6LU,,NP1,M.D. Curt-Elli,+44 131 514 4016,+44 845 119 9901,mussy@nplusone.net
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,ntl Group Ltd,"Bartley Wood Business Park, Hook",HANTS RG27 9UP,,NTL825,Lizanne Ford,+44 1733 778870,+44 1733 778900,lizanne.ford@virginmedia.co.uk
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,O-Bit Telecom Ltd,10 Orange Street,LONDON WC2H 7DQ,,OBIT01,Suzannah Doyle,+44 7007 000176,+44 8707 870224,suzannah.doyle@o-bit.net
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,OciusB2 Ltd,"The Health, Runcorn",CHESHIRE WA7 4Q X,,OB2LTD,Andrew Taujanskas,+44 870 757 8700,+44 1928 515491,andrew.taujanskas@ociusb2.com
GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,大不列颠及北爱尔兰联合王国 ,Соединенное Королевство Великобритании и Северной Ирландии ,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية ,OnePhone (UK) Ltd,11 Murray Street,LONDON NW1 9RE,,1PHONE,P. Scrope,+44 7836 200271,+44 7036 9971,peter.scrope@onephone.org.uk
